Feature	Gain	Cover	Frequency
ctrx_quarter_normalizado	0.152052693799903	0.0287974143057439	0.0121746956326092
ctrx_quarter	0.0850027335190456	0.0161352207529754	0.0139496512587185
mcuentas_saldo	0.0436013333258161	0.00857419253829713	0.00999975000624984
mcaja_ahorro	0.036558643076929	0.0127457662317386	0.0142246443838904
mtarjeta_visa_consumo	0.0272845031114241	0.0282952684870383	0.0173745656358591
foto_mes	0.0225445772992594	0.00873209939823961	0.00794980125496863
mpayroll_sobre_edad	0.0152896691278733	0.0208184049888327	0.00677483062923427
mpayroll	0.0140226763433191	0.0155983521316544	0.00394990125246869
mpasivos_margen	0.0133985005764091	0.00929300176666091	0.0113247168820779
cpayroll_trx	0.0128693837345909	0.0156516101275957	0.00282492937676558
mv_status04	0.0123693044820345	0.000262080956249522	0.00032499187520312
mv_Finiciomora_delta1	0.0117329513014546	0.00267480574562551	0.00064998375040624
Visa_Finiciomora	0.0105720441302456	0.00447347431322993	0.000999975000624984
mprestamos_personales	0.0089150505982637	0.00508159134429794	0.00189995250118747
mprestamos_personales_mean6	0.00721832361122199	0.000802717964098111	0.00112497187570311
cliente_vip_lag1	0.00655308035338066	0.00415663185707856	0.000799980000499988
mpasivos_margen_mean6	0.00606762451579855	0.00141838051969953	0.00399990000249994
mactivos_margen	0.00604203574305928	0.0090009579368075	0.0128746781330467
mv_Finiciomora	0.00601550672326508	0.0075429354085772	0.00219994500137497
mprestamos_personales_delta1	0.00573840009291159	0.00238967120783789	0.00137496562585935
ctarjeta_visa_trx	0.00570889450271746	0.00811402668553252	0.00817479563010925
mcuenta_corriente_delta1	0.00549094425489393	0.00897566966530234	0.00627484312892178
mrentabilidad_annual_delta1	0.0054789150113025	0.0019859217595092	0.00499987500312492
mv_msaldototal	0.00531378894774882	0.00272111200483152	0.00442488937776556
mdescubierto_preacordado	0.00460924629841518	0.000446135482859749	0.000399990000249994
mactivos_margen_mean6	0.0045863045837744	0.00239658137505151	0.00667483312917177
mcuenta_corriente_mean6	0.00453036713601182	0.0024417127483046	0.007724806879828
ctrx_quarter_normalizado_delta1	0.00438459416197766	0.00356797592573356	0.00544986375340617
mactivos_margen_delta1	0.00432574597935634	0.00146483730433117	0.00367490812729682
Visa_Finiciomora_mean6	0.00431949650888771	0.00758525449429977	0.00257493562660933
mcuenta_corriente	0.00430098713530322	0.00267507966689423	0.00494987625309367
chomebanking_trx_mean6	0.00419673297084645	0.00142288665584226	0.00402489937751556
mprestamos_personales_lag1	0.00417390339884421	0.000626109632743341	0.000899977500562486
ctrx_quarter_delta1	0.00403859017310438	0.00246024356589132	0.00559986000349991
mv_Finiciomora_lag1	0.00402070923461872	0.00329216783829999	0.00107497312567186
mrentabilidad_mean6	0.00393852114160548	0.00175542226276296	0.00382490437739057
mrentabilidad_annual_mean6	0.00380402452585595	0.00190819288012987	0.00414989625259368
Visa_status_mean6	0.00377416816567088	0.000178761195000351	0.000274993125171871
cliente_edad_mean6	0.00367504184147695	0.00961250335947371	0.00877478063048424
cliente_edad	0.00354592486371855	0.00826129787397714	0.0100247493812655
numero_de_cliente	0.0033293774750127	0.00378524931342465	0.00647483812904677
cliente_edad_lag1	0.00331992247390223	0.0100352264501878	0.00937476563085923
chomebanking_trx_delta1	0.00320367767929762	0.00291399896084947	0.00364990875228119
mcuentas_saldo_delta1	0.00315340706800599	0.00467162178281439	0.00449988750281243
Master_fechaalta	0.00308668271535612	0.00146119493909015	0.00367490812729682
mv_mpagospesos	0.00306624296276008	0.00612492945214609	0.00407489812754681
mrentabilidad_annual_lag1	0.00304779017783099	0.00285480089905686	0.00579985500362491
mv_status07_delta1	0.00299754343761404	0.000901807013977248	0.000199995000124997
mcaja_ahorro_mean6	0.00292912316635313	0.00482658114488764	0.00759981000474988
mrentabilidad_annual	0.00292440311118958	0.00105134571043231	0.00292492687682808
mtarjeta_visa_debitos_automaticos_mean6	0.00283420158668167	0.00137812153195327	0.00174995625109372
ccaja_ahorro	0.00282972503604069	0.00525381168446615	0.00349991250218745
mcomisiones_mean6	0.00276596419405589	0.00146828888734668	0.00427489312767181
mcuenta_corriente_lag1	0.00270731572922906	0.00192709388524589	0.00517487062823429
mcomisiones_mantenimiento	0.0026905711120192	0.00191245835062115	0.00199995000124997
mcaja_ahorro_delta1	0.00259200647922807	0.00231924281160141	0.00312492187695308
cprestamos_personales_mean6	0.00258323883791732	0.00155684597074503	0.00194995125121872
mpasivos_margen_lag1	0.00257744717238152	0.00136827743166168	0.00387490312742181
mcomisiones_mantenimiento_mean6	0.00257130437690444	0.00207512426442732	0.00349991250218745
Master_Fvencimiento_lag1	0.00253095586611347	0.00130268772774081	0.00329991750206245
cprestamos_personales_delta1	0.0025140869651366	0.00159651292098877	0.000449988750281243
mrentabilidad_delta1	0.00251186134720934	0.00134936898778915	0.00284992875178121
mcaja_ahorro_dolares_delta1	0.0025086050385635	0.0038993690271708	0.00329991750206245
ctrx_quarter_normalizado_mean6	0.00248534498201481	0.00135782029031979	0.00154996125096873
Visa_Finiciomora_lag1	0.00248005646871308	0.00170963496621623	0.000549986250343742
mtransferencias_recibidas	0.00247775902263218	0.00228734804917736	0.00287492812679683
mrentabilidad	0.00243632544784403	0.000894926164215713	0.00239994000149996
ccomisiones_mantenimiento_mean6	0.00242603033648454	0.00255444972848976	0.00272493187670308
ctransferencias_recibidas_mean6	0.00242099874752523	0.0041904812621662	0.00437489062773431
Visa_mpagospesos_mean6	0.00238984986207352	0.00147321596959246	0.00244993875153121
mcaja_ahorro_lag1	0.00236561778626363	0.00425407781691925	0.00712482187945301
internet_mean6	0.00232487577671765	0.000848946335147836	0.00154996125096873
mcomisiones	0.00229889651882613	0.00077126690162052	0.00187495312617185
chomebanking_trx_lag1	0.00226357203933878	0.00110408124312298	0.00287492812679683
mtransferencias_recibidas_lag1	0.00225101292754902	0.00347717496331599	0.00227494312642184
cproductos	0.00223205754541617	0.0112781341428334	0.00454988625284368
Master_Fvencimiento_mean6	0.00223059109171625	0.00105704073489313	0.00264993375165621
thomebanking_mean6	0.00222715657118655	0.000670753111084876	0.00192495187620309
mv_Fvencimiento_lag1	0.00219711616286331	0.000847116401049092	0.00247493812654684
chomebanking_trx	0.00217204820407614	0.00129163592345292	0.00257493562660933
Visa_msaldototal	0.00216872541013506	0.0034231000168816	0.00392490187745306
cliente_antiguedad	0.00211313043771922	0.00355023492905745	0.00562485937851554
mcuentas_saldo_mean6	0.00205865750687235	0.0015690149012295	0.00269993250168746
ccomisiones_otras_mean6	0.0020489906845439	0.00195829684331555	0.0048748781280468
mtransferencias_emitidas_mean6	0.00201139546340949	0.00359428155658343	0.00717482062948426
mpasivos_margen_delta1	0.00199775717603804	0.00117233227157482	0.00289992750181245
Visa_mpagominimo	0.0019899779986663	0.00608448011974823	0.00357491062723432
mcuenta_debitos_automaticos	0.00195947393475393	0.00555876438228872	0.00384990375240619
Visa_Fvencimiento	0.00193816357498603	0.00109239845725441	0.00219994500137497
mcuentas_saldo_lag1	0.00193357872811329	0.00149464002588337	0.00362490937726557
cproductos_mean6	0.00193061534204686	0.00323073946227942	0.00552486187845304
mv_fultimo_cierre_mean6	0.00189756789099048	0.0020829380217686	0.00289992750181245
Visa_cconsumos_mean6	0.00189300723903964	0.000812141993434466	0.00204994875128122
mcomisiones_otras_lag1	0.00187419486578427	0.000797473203192434	0.00247493812654684
mtransferencias_emitidas_delta1	0.00187048639076542	0.0082651922817913	0.0050748731281718
mrentabilidad_lag1	0.00186012817838559	0.000731089302621829	0.00222494437639059
ctarjeta_visa_debitos_automaticos_mean6	0.00185349407377779	0.00191166590426705	0.00199995000124997
cpayroll_trx_mean6	0.00184281224696397	0.0010188917285491	0.00167495812604685
mactivos_margen_lag1	0.00183499008340827	0.00175918671112534	0.0048748781280468
cliente_antiguedad_mean6	0.00183044994537686	0.00186311707876357	0.00319992000199995
Master_Fvencimiento	0.00181211671899168	0.00123941410253459	0.0033499162520937
Visa_fultimo_cierre_mean6	0.00180834776968394	0.000865103751837482	0.00227494312642184
mtransferencias_recibidas_mean6	0.00177324943511141	0.000752582495590787	0.00242493937651559
mv_mpagominimo	0.00171963965689713	0.00683134571218261	0.00549986250343742
internet	0.00167239921632333	0.000611667505787571	0.00149996250093748
Master_fultimo_cierre_mean6	0.00166608531754084	0.00111278108763547	0.00257493562660933
Master_fultimo_cierre	0.00165867178786141	0.00179866594216096	0.00242493937651559
Visa_mpagospesos	0.00162830561681681	0.00492712819104057	0.00474988125296868
ctarjeta_visa_trx_mean6	0.00161852946574025	0.00112646446142834	0.00177495562610935
Visa_fechaalta	0.00160806409942496	0.00260748806232733	0.00469988250293743
mvr_mpagospesos	0.0016036896027554	0.00200961069836709	0.00209994750131247
mcomisiones_otras	0.00159526531365278	0.00133303610396091	0.00192495187620309
Visa_mpagospesos_delta1	0.00158630952854304	0.00134582245123479	0.00212494687632809
Visa_Fvencimiento_mean6	0.00157779777528475	0.000616905703084572	0.00217494562635934
ctrx_quarter_mean6	0.00156387762166693	0.00171120191839404	0.00274993125171871
Visa_fechaalta_mean6	0.00156312449389942	0.00344481287195423	0.00392490187745306
mv_fechaalta_mean6	0.00155495856025596	0.00170407558966804	0.00259993500162496
mcomisiones_otras_delta1	0.00154921531022361	0.00064112454394953	0.00194995125121872
Visa_fultimo_cierre	0.0015446896357684	0.00115866640073841	0.00237494062648434
cproductos_lag1	0.00153529059172547	0.00580666356805994	0.00397490062748431
mvr_msaldopesos2_mean6	0.00153173466634596	0.00259738885644521	0.00952476188095298
cextraccion_autoservicio_mean6	0.00152844463969117	0.00100860567860669	0.00217494562635934
tmobile_app	0.00150750831678733	0.000412741592214195	0.00129996750081248
mv_cconsumos_mean6	0.00150590283178434	0.000910103852917056	0.00127496812579686
mv_Fvencimiento	0.00150225608170237	0.000637942506463623	0.00202494937626559
Master_fultimo_cierre_lag1	0.00149915389920752	0.00114525125975341	0.00237494062648434
mcaja_ahorro_dolares_mean6	0.00149257835639075	0.00143714893992031	0.00157496062598435
mvr_mpagominimo	0.00146824066092046	0.0097996038380833	0.0046748831279218
Visa_mfinanciacion_limite	0.00146298353086754	0.00107270500578429	0.00194995125121872
mtransferencias_emitidas_lag1	0.00146010410008965	0.00289388937658932	0.00522486937826554
Visa_Fvencimiento_lag1	0.0014460961049226	0.000609476573211673	0.00199995000124997
Master_fechaalta_mean6	0.00144289968323912	0.0015063061839433	0.00337491562710932
mpayroll_mean6	0.00143833303404872	0.00538583867297485	0.00529986750331242
Master_fechaalta_lag1	0.00143259633748112	0.000861259227449257	0.00282492937676558
mcomisiones_otras_mean6	0.00143003093302347	0.0012602434958795	0.00267493312667183
mvr_Master_mlimitecompra	0.00142125680194704	0.00109546935096675	0.00212494687632809
internet_lag1	0.00141924221560972	0.000324663214675249	0.000574985625359366
mvr_mpagominimo_mean6	0.00140429903330042	0.00274242229190538	0.00372490687732807
ccallcenter_trx_mean6	0.00140078534330191	0.00412451393195953	0.00404989875253119
Visa_mconsumosdolares_mean6	0.00138689457229457	0.000364935329638868	0.00149996250093748
mtarjeta_visa_consumo_lag1	0.00137555682635456	0.00401005553600573	0.00224994375140622
cmobile_app_trx_mean6	0.00137098315932819	0.00081511005727755	0.00219994500137497
mv_Fvencimiento_mean6	0.00136559120559601	0.000596393988399566	0.0017249568760781
Visa_mpagospesos_lag1	0.0013310327678644	0.0013647711519072	0.00197495062623434
cmobile_app_trx_lag1	0.00131633708278386	0.00163660475550076	0.0033499162520937
mv_status06_delta1	0.00131446085793794	0.00118720934699883	0.000199995000124997
mcomisiones_lag1	0.00130161028969782	0.000555959095940793	0.0018249543761406
mv_msaldototal_mean6	0.0012970087774139	0.000892779426604897	0.0014249643758906
mv_fultimo_cierre_lag1	0.00129287834381077	0.00257141184360303	0.00312492187695308
mcomisiones_delta1	0.00128096025345704	0.000721282396112733	0.0017249568760781
Visa_mpagominimo_mean6	0.00127543412033373	0.00105231799966412	0.00239994000149996
mv_status07_mean6	0.00126969955175033	0.000104320683567463	0.000174995625109372
mpagomiscuentas_mean6	0.00126915863754308	0.00153519043785483	0.00232494187645309
ctarjeta_visa_trx_lag1	0.00125844333938243	0.00188618203722336	0.00254993625159371
ctrx_quarter_lag1	0.00125113455325646	0.00406280507106157	0.00452488687782806
ccomisiones_mantenimiento_delta1	0.00123981098566476	0.00176643074723359	0.000724981875453114
mvr_mpagominimo_lag1	0.00123968469084797	0.00260316701994926	0.00377490562735932
ctransferencias_emitidas_mean6	0.00123200394493277	0.00293299010619131	0.00274993125171871
Master_mfinanciacion_limite_mean6	0.00123162495015278	0.000488455443730139	0.00184995375115622
mvr_msaldopesos2	0.00122993763485662	0.00135530205245794	0.0031499212519687
mpayroll_sobre_edad_delta1	0.00121777834661682	0.00466653104792563	0.00614984625384365
Visa_mlimitecompra_mean6	0.00120952884203178	0.000751403233898746	0.00139996500087498
ctrx_quarter_normalizado_lag1	0.00118649828739543	0.00336927711302035	0.00417489562760931
Visa_mpagominimo_lag1	0.00118031207477177	0.00143014731975915	0.00282492937676558
mpayroll_lag1	0.00117803108218366	0.00611582353904354	0.00454988625284368
mv_fultimo_cierre	0.00117509894848375	0.000757653977227428	0.00202494937626559
mtarjeta_visa_debitos_automaticos_delta1	0.00115613444308043	0.00242966021248064	0.00209994750131247
ccajas_consultas_mean6	0.0011532628774242	0.00813326593528229	0.00552486187845304
Visa_cconsumos	0.00114105451914546	0.000560691457795865	0.00164995875103122
ccajas_trx_mean6	0.00113735783515206	0.00587136237149658	0.00594985125371866
cmobile_app_trx_delta1	0.00112945311731658	0.00536333162125248	0.0034499137521562
tmobile_app_mean6	0.00111654815091676	0.000257437859472438	0.00109997250068748
Visa_mconsumospesos_mean6	0.00111327664356251	0.000468425497921918	0.0015249618759531
Visa_mconsumospesos_delta1	0.00110656188945475	0.000682620115570271	0.00147496312592185
tmobile_app_delta1	0.00110518611709989	0.00153887174717399	0.00159996000099998
mv_mfinanciacion_limite_mean6	0.00109456057723216	0.000634086167579781	0.00127496812579686
Master_mfinanciacion_limite	0.00109041927265413	0.0012150368599136	0.00277493062673433
cliente_antiguedad_lag1	0.00108923508440269	0.00118150250804239	0.00302492437689058
mtransferencias_recibidas_delta1	0.00107509259110626	0.000638776084765418	0.00117497062573436
ccallcenter_trx	0.00105639954742974	0.00462925062579633	0.00222494437639059
mextraccion_autoservicio_mean6	0.00104866730594723	0.000686854955887736	0.00147496312592185
cmobile_app_trx	0.0010448806354021	0.00101799295173446	0.00139996500087498
mautoservicio	0.0010434577810554	0.00144563043505086	0.00189995250118747
mvr_msaldopesos2_delta1	0.00102781302843458	0.000955909527568075	0.00204994875128122
mcaja_ahorro_dolares	0.0010186900918421	0.000593184821331133	0.000999975000624984
Visa_mconsumospesos	0.00101678529282963	0.000553164311366744	0.00159996000099998
mv_status02_mean6	0.0010143174242581	0.000254533243846551	0.000249993750156246
Master_mfinanciacion_limite_lag1	0.00101390007745077	0.000960049414346701	0.0015249618759531
ctarjeta_visa_trx_delta1	0.00101209585632573	0.00388866246869924	0.00169995750106247
mpayroll_sobre_edad_lag1	0.00100546730129363	0.00536930800573852	0.00527486812829679
Visa_mfinanciacion_limite_mean6	0.000997812426001736	0.000318312704494698	0.00112497187570311
mv_fechaalta_lag1	0.000995558565361455	0.00156775031262468	0.00252493687657809
ctarjeta_debito_mean6	0.000982489326934936	0.00116791890110138	0.00164995875103122
mautoservicio_delta1	0.000980576704153286	0.00122128366507708	0.00199995000124997
ccaja_seguridad	0.000976085715795504	0.00160499616641496	0.000399990000249994
ccuenta_debitos_automaticos_mean6	0.000966148670322389	0.00143645275982679	0.0014249643758906
