Feature	Gain	Cover	Frequency
Visa_cconsumos	0.000979575682617723	0.00125924210542067	0.00239799306426621
internet	0.000973210007823954	0.000951906568596477	0.00182616394894119
tcallcenter_mean6	0.000970276656171782	0.00221545026737357	0.00247177746624364
Visa_fechaalta_lag1	0.000963794553467965	0.00103736180514737	0.00265623847118719
Visa_fultimo_cierre	0.000960430140358116	0.00116492104992332	0.00289603777761381
Visa_Fvencimiento_lag1	0.000957305234277849	0.000899130366544494	0.00258245406920977
mv_fechaalta_lag1	0.000955971392782567	0.00127185071670494	0.00250866966723235
mpayroll_sobre_edad_delta1	0.00095460496047384	0.00605063474296851	0.00237954696377186
Visa_mconsumosdolares_mean6	0.000949398136924779	0.00104686729489772	0.00260090016970412
cliente_antiguedad_lag1	0.000930851021588134	0.00118586922515578	0.00263779237069284
tmobile_app_mean6	0.000926534114320543	0.000937720890370614	0.00267468457168155
mtarjeta_visa_debitos_automaticos	0.000925938348489483	0.000974263278986994	0.0020290710543791
Master_fultimo_cierre_lag1	0.000921873608811713	0.00106055162290609	0.00254556186822106
ctrx_quarter_normalizado_mean6	0.000918533162913848	0.000771710786647086	0.00112521213015569
ctarjeta_visa_trx_delta1	0.000909815736136386	0.00376880552284207	0.00210285545635653
mv_status06_mean6	0.0009090916638449	3.20025725415941e-05	7.3784401977422e-05
Visa_mconsumospesos_mean6	0.000903970366374803	0.00165570682922535	0.00274846897365897
ccomisiones_mantenimiento_delta1	0.000903266119580456	0.00224928666665626	0.00108831992916697
mvr_mpagominimo_delta1	0.000902055868869012	0.00411862585632917	0.00258245406920977
mv_Fvencimiento_mean6	0.000888542303950625	0.0009849631369312	0.00265623847118719
Visa_Fvencimiento_mean6	0.000886430903334424	0.000833863497155817	0.00261934627019848
mextraccion_autoservicio_mean6	0.000877270801043293	0.000709487040911377	0.00217663985833395
mv_mpagospesos_delta1	0.000876636276395046	0.00208469075826824	0.00228731646130008
mv_cconsumos	0.000861982717343111	0.000741004606997853	0.00127278093411053
cextraccion_autoservicio_mean6	0.000858900433519988	0.00207635091131118	0.00295137607909688
Visa_mpagominimo_lag1	0.000852831002983706	0.000907526886028251	0.00256400796871541
Visa_Finiciomora_lag1	0.000844937039854934	0.00216456951724465	0.000645613517302442
Master_mlimitecompra	0.000843234243946842	0.000968465842235369	0.00208440935586217
ccomisiones_otras_lag1	0.000839786964516534	0.00510886477390789	0.0028591455766251
mtransferencias_recibidas_delta1	0.000835954627986796	0.00463424389538103	0.00267468457168155
ccomisiones_mantenimiento	0.000830338538835526	0.00319569875949904	0.00127278093411053
Master_mfinanciacion_limite_lag1	0.00082961236316226	0.00476846969715582	0.00212130155685088
Visa_mpagospesos_lag1	0.000819738810393563	0.00138541163512857	0.00261934627019848
ctarjeta_visa_trx_lag1	0.000813052475964907	0.00299516539395945	0.00324651368700657
cproductos_lag1	0.000812694265230804	0.00164482924170926	0.00223197815981701
ctransferencias_recibidas	0.000808943630091295	0.00535792206243907	0.00237954696377186
Master_fechaalta_lag1	0.000808506202566057	0.00119546322593098	0.00282225337563639
internet_lag1	0.000805338664339543	0.000963633748747586	0.00143879583855973
mtarjeta_visa_consumo_delta1	0.000805313324064198	0.00177135324002988	0.00237954696377186
mv_msaldopesos_mean6	0.000799165028763103	0.00267906627514397	0.00225042426031137
mv_status04	0.000797987792362763	0.000169847279520301	0.000166014904449199
mcaja_ahorro_dolares	0.000794617390698172	0.00140887653751129	0.00232420866228879
ccajas_trx_mean6	0.000791464269024261	0.00306405824377385	0.00343097469195012
mv_Fvencimiento_lag1	0.000790689049466762	0.000750870650051677	0.00226887036080573
mv_status01_mean6	0.000789455298007435	0.0054358713376755	0.00143879583855973
mv_msaldototal_mean6	0.000785006670006731	0.00225884465455245	0.00156791854202022
Visa_mpagado_mean6	0.000783763214112499	0.00250740568702582	0.00197373275289604
mv_mpagominimo_mean6	0.000781619462873082	0.00193775064139532	0.0026931306721759
mtarjeta_visa_consumo_lag1	0.00078077161749737	0.0014860696130406	0.00204751715487346
ccallcenter_trx_mean6	0.000777364643402467	0.00195521667546146	0.00295137607909688
ccaja_ahorro_mean6	0.000775793716610555	0.00109066001706454	0.00184461004943555
cpagomiscuentas_mean6	0.000773133377784654	0.00167573713593231	0.00215819375783959
cmobile_app_trx	0.000765951595476522	0.0016377581942795	0.00199217885339039
Visa_mlimitecompra	0.000762038070736666	0.000932998038307586	0.0020290710543791
ctrx_quarter_lag1	0.000762009446718727	0.00157971540936835	0.00260090016970412
mvr_msaldopesos2_mean6	0.000756697897586967	0.00140006088188747	0.00398435770678079
ctarjeta_visa_trx_mean6	0.000751511571517406	0.000738198644779978	0.00177082564745813
ccomisiones_otras	0.000749841484507453	0.000807018761314168	0.0018630561499299
mv_mfinanciacion_limite_mean6	0.000746675308627857	0.00065746753383204	0.00195528665240168
Visa_mfinanciacion_limite_mean6	0.000744213636939759	0.00104600291504912	0.00221353205932266
Master_mfinanciacion_limite_mean6	0.000742672562097781	0.00078698555376626	0.00178927174795248
mpagomiscuentas_mean6	0.000736763205736926	0.00133863989081839	0.00208440935586217
mvr_mpagospesos_mean6	0.00073597698548805	0.00110394975995253	0.00195528665240168
mpayroll_lag1	0.000733036147691359	0.0012780832088457	0.0013281192355936
cplazo_fijo	0.000726633637120712	0.00298203434829667	0.000756290120268575
mforex_sell_mean6	0.000726430636988896	0.00416660272317035	0.00217663985833395
Master_mlimitecompra_mean6	0.000715882039123808	0.000739366763900912	0.00177082564745813
mv_fultimo_cierre	0.000710839038186532	0.00105721325024696	0.0020290710543791
mvr_msaldopesos2_delta1	0.000709399880204901	0.000904446334451906	0.00201062495388475
Master_msaldototal	0.000707666850353844	0.00206483443126559	0.00142034973806537
mv_fultimo_cierre_lag1	0.000707283224953399	0.000844134455153863	0.0020290710543791
Visa_mpagominimo_mean6	0.000706737752954781	0.00158921955482656	0.00206596325536782
mvr_msaldototal	0.00070662118754745	0.00129418372510239	0.00164170294399764
mtarjeta_visa_debitos_automaticos_delta1	0.000695852418196461	0.0039711001940992	0.0020290710543791
mcaja_ahorro_dolares_lag1	0.000691293691319323	0.00113153088488022	0.00217663985833395
Visa_delinquency_mean6	0.000689601670017051	0.00445447135320035	0.00195528665240168
