Feature	Gain	Cover	Frequency
ctrx_quarter	0.172133903609707	0.0111061553714938	0.00837303305904432
mcuentas_saldo	0.101889724463229	0.0112820993901662	0.0125595495885665
ctrx_quarter_normalizado	0.0770808314529098	0.0144253707070908	0.00620759347480872
mcaja_ahorro	0.0230685111641457	0.00778981984148907	0.00967229680958568
Visa_Finiciomora_mean6	0.0211307857334814	0.00441663128915379	0.00173235166738848
mpayroll_sobre_edad	0.020874505549256	0.0143288011075732	0.00389779125162408
mtarjeta_visa_consumo	0.0179924109008039	0.0166770858940721	0.0112602858380251
mpayroll	0.015377793469414	0.0138702846194719	0.00476396708531832
mpasivos_margen	0.0148921450515204	0.00542028091501494	0.007218131947452
foto_mes	0.0146801079942697	0.0178155880233346	0.0125595495885665
cpayroll_trx	0.0136150064830061	0.00835804659949588	0.00375342861267504
mpasivos_margen_mean6	0.0133443049141561	0.00241044533681219	0.00389779125162408
mv_Finiciomora	0.0117626444767861	0.0101660706016396	0.00187671430633752
mprestamos_personales	0.0110760886850913	0.00982194896213279	0.00375342861267504
mv_Finiciomora_lag1	0.00915882493209352	0.00621592065227155	0.00187671430633752
mactivos_margen	0.00770052086566108	0.0083111313982558	0.0119820990327703
mprestamos_personales_delta1	0.00598925915930276	0.00621074305371291	0.00274289014003176
mdescubierto_preacordado	0.00590907051237029	0.000742617853082629	0.0007218131947452
cliente_vip_lag1	0.00588101500803989	0.00741878501263701	0.00158798902843944
mprestamos_personales_mean6	0.00531736477863862	0.00251243548511295	0.00187671430633752
mv_msaldototal	0.00530874005912373	0.0015440091921757	0.0021654395842356
cprestamos_personales_mean6	0.00519466727860484	0.00182288312265486	0.00202107694528656
mv_Finiciomora_delta1	0.00515852729893182	0.00379082265814274	0.00101053847264328
mrentabilidad_mean6	0.0051010182675186	0.00199475038316343	0.0043308791684712
ctrx_quarter_mean6	0.0047818961266625	0.00216151034939078	0.00230980222318464
mrentabilidad_annual_delta1	0.00475152393838085	0.00738414725204923	0.00952793417063664
ctrx_quarter_delta1	0.00451220471765381	0.00495489240627596	0.00664068139165584
mcaja_ahorro_delta1	0.00440276988095151	0.00411105597208927	0.0057745055579616
chomebanking_trx_mean6	0.00432272000018707	0.00354379478548778	0.007218131947452
mcuenta_corriente_mean6	0.0042258085256548	0.00520349723057168	0.00736249458640104
ctrx_quarter_normalizado_delta1	0.00414547368175202	0.00493216988582255	0.00591886819691064
mcuenta_corriente_delta1	0.00398076022797431	0.0125918066738307	0.00779558250324816
mv_mpagospesos	0.00396809103716534	0.00354129586889227	0.00346470333477696
mtransferencias_emitidas_mean6	0.00379377414909364	0.00226428274401899	0.0043308791684712
cliente_edad_lag1	0.00376499214888318	0.00907704399521453	0.00996102208748376
mactivos_margen_mean6	0.00364978678002018	0.0043845689789319	0.007218131947452
mcuenta_corriente	0.00363229094325259	0.00361495339338559	0.00779558250324816
cprestamos_personales_delta1	0.00355660804989767	0.00394983224522825	0.00115490111159232
ctarjeta_visa_trx	0.00342960619731482	0.00381147965672358	0.00548578028006352
mcuentas_saldo_delta1	0.00334094095284857	0.0105248635869419	0.0079399451421972
mcuentas_saldo_mean6	0.00326005970882863	0.00249689468008894	0.00418651652952216
mrentabilidad_annual_lag1	0.00319061094874936	0.00230002134500158	0.00692940666955392
mv_mpagominimo	0.00310002881580853	0.00509509782396577	0.00375342861267504
cliente_edad	0.0030889764198538	0.00635379623960272	0.00822867042009528
mactivos_margen_delta1	0.00298602910364018	0.00258822705590116	0.0057745055579616
mvr_mpagospesos	0.00298057051714567	0.00254457254925009	0.00274289014003176
ccaja_ahorro	0.00289162789202483	0.00789376516064466	0.0028872527789808
cliente_edad_mean6	0.00272415331319206	0.00645633547320954	0.00678504403060488
mcuentas_saldo_lag1	0.00258487782804934	0.00578077989145452	0.00635195611375776
ctrx_quarter_normalizado_lag1	0.0025227032103078	0.00132964077113708	0.00274289014003176
cproductos	0.00250915854786669	0.00731612563880925	0.00606323083585968
mcomisiones_mantenimiento	0.00248967621398238	0.00364044269863083	0.00274289014003176
mrentabilidad_annual_mean6	0.00243972784064942	0.00419779098211358	0.0050526923632164
internet_mean6	0.00243175110502471	0.00136604414800886	0.00202107694528656
mcomisiones_otras_mean6	0.00233921866943305	0.00181827418780866	0.00245416486213368
chomebanking_trx_delta1	0.00231945928263945	0.00441513621084879	0.00534141764111448
mcaja_ahorro_mean6	0.00229554013636052	0.00367342252416966	0.00620759347480872
ccomisiones_mantenimiento_mean6	0.00229032416503839	0.00462899381346654	0.00303161541792984
mv_fechaalta_lag1	0.00223462294357366	0.00266246214338254	0.00317597805687888
