Feature	Gain	Cover	Frequency
ctrx_quarter_normalizado	0.12243101999327	0.00823493226851258	0.00517177088568603
ctrx_quarter	0.0584488248362259	0.00589593789863081	0.0052690455731911
mcaja_ahorro	0.0394785292232053	0.00543494516698457	0.00974368119842415
mcuentas_saldo	0.0342169464184634	0.00668503433048225	0.00846289781294078
mtarjeta_visa_consumo	0.0289593177510241	0.0085146688645588	0.00724696421912745
mpasivos_margen	0.0237022540860153	0.00584168944550993	0.00577163145863394
mpayroll	0.0148134435745548	0.0103189898446379	0.0033721891668423
cpayroll_trx	0.0132372719814505	0.00551283445898386	0.00222110536469902
mpayroll_sobre_edad	0.0121529263458432	0.00875378019173941	0.0036640132293575
foto_mes	0.0108437407429487	0.0140322764798502	0.00873850942753846
ctarjeta_visa_trx	0.0108269065234168	0.00540342146293222	0.00661467875034451
mv_Finiciomora	0.0104608046081045	0.0076384166716702	0.00139427052090595
mcaja_ahorro_lag1	0.00936247907616345	0.00374307285113621	0.00533389536486114
mprestamos_personales	0.00825142523540591	0.00681931049153423	0.00286960328139946
mv_Finiciomora_lag1	0.00811312635968791	0.00435202355622579	0.00136184562507093
Visa_Finiciomora_mean6	0.00768673014484933	0.00279720206359382	0.00139427052090595
mv_status04	0.00767559284223631	0.0001687155571493	0.000129699583340089
mrentabilidad_mean6	0.00613412306987503	0.00202848555757533	0.00413417421896532
mactivos_margen	0.00558458906111235	0.00553556817352337	0.00755500072956016
mprestamos_personales_mean6	0.00558249958617956	0.00174053125112447	0.00150775765632853
mrentabilidad_annual_delta1	0.00553300274613064	0.00404111633450677	0.00787924968791038
mv_mpagospesos	0.00549163776329881	0.00291677978828687	0.00342082651059484
mv_Finiciomora_delta1	0.00543397838625277	0.00439310777661698	0.00090789708338062
mvr_mpagospesos	0.00514667475068163	0.00214519030213011	0.00220489291678151
ctrx_quarter_normalizado_delta1	0.00501038742275411	0.00383789419059563	0.00609588041698416
mcuenta_corriente_delta1	0.00488764574333701	0.00522182725856137	0.00530147046902612
mactivos_margen_mean6	0.00481521837866461	0.00317280714596261	0.00695514015661225
mcuentas_saldo_delta1	0.00472644519603475	0.00599525799054448	0.00813864885459056
cliente_vip_lag1	0.00463436720406302	0.00312563678107582	0.000988959322968175
mprestamos_personales_delta1	0.00448726621813417	0.00589793669498087	0.00246429208346168
