Feature	Gain	Cover	Frequency
mcuentas_saldo_delta1	0.00534113058616869	0.007570607847728	0.00985809258187304
mrentabilidad	0.00528883110936308	0.00475229028054303	0.00828816502657475
Visa_fechaalta	0.00519342291334114	0.00559120785198762	0.0102352260169447
Master_fechaalta_lag1	0.00511503213225902	0.00524153871967353	0.0101562911119297
mprestamos_personales_lag1	0.00500380054202222	0.00286207830265308	0.00164886246031328
mrentabilidad_annual_lag1	0.00490593413208554	0.00695502392697437	0.00891964426669473
mcaja_ahorro_delta1	0.00474112601853029	0.00687852197561333	0.00790226104650143
ccaja_ahorro	0.00462570972949573	0.00419146466847293	0.00289427985054991
mactivos_margen_delta1	0.00460906651829453	0.00491254642284229	0.00828816502657475
cproductos	0.00458682168713512	0.00689693497144325	0.00717430581136312
mcuenta_corriente_delta1	0.00455290022585477	0.0077548362205394	0.00814783630654809
ctarjeta_visa_trx	0.00454045308834892	0.00640115599915827	0.010647441632023
mcomisiones_mantenimiento	0.0044625486339335	0.00561868729431131	0.00455191285586486
Visa_mpagominimo	0.00438875047847842	0.00659617326359709	0.00867406900664807
Visa_mfinanciacion_limite	0.00432303448026668	0.00437271575376917	0.00647266221122981
mrentabilidad_delta1	0.0042836807522544	0.00416558685160205	0.0077268501464681
mactivos_margen_lag1	0.00420506961286159	0.00627855591031356	0.00756020979143644
cliente_antiguedad_lag1	0.00412092488928207	0.00493920666184892	0.00883193881667807
ctrx_quarter_lag1	0.004107315987381	0.00836579098874892	0.00842849374660141
mtransferencias_recibidas	0.00407292117013706	0.00543334439817813	0.00679717237629146
Visa_mpagospesos_lag1	0.00401394508721224	0.00432686820242104	0.00802504867652476
cliente_antiguedad	0.00388682964436826	0.00381466280043831	0.0079110315915031
Visa_mpagominimo_lag1	0.00384817912418688	0.00580380996216547	0.00742865161641144
mcuentas_saldo_lag1	0.00378979752443936	0.00683962094416894	0.00748127488642144
chomebanking_trx_delta1	0.00373987208981777	0.00657338904230122	0.00709537090634812
Visa_msaldototal	0.00371643198092933	0.00252224756283163	0.0043589608658282
Visa_fultimo_cierre	0.00367714806026471	0.00389245943408827	0.00654282657124314
Master_mfinanciacion_limite	0.00364668113694527	0.00412897910004926	0.0068147134662948
mcomisiones	0.0036251116110501	0.00345860735390524	0.00536757354101984
