Feature	Gain	Cover	Frequency
ctrx_quarter	0.085954756656593	0.0234018243353462	0.0287267877295578
cpayroll_trx	0.0619895793934913	0.0160529215835052	0.00430901815943367
mpasivos_margen	0.0614792228127974	0.0218934921998074	0.0290345747409459
mcuentas_saldo	0.0395095922398365	0.0312569146747131	0.0322150405252898
mcaja_ahorro	0.0372248516056858	0.0178836972584234	0.0282138093772443
Visa_msaldototal	0.0364057796185798	0.0130752479206226	0.0166204986149585
mtarjeta_visa_consumo	0.0336520637876408	0.0145653884120628	0.0190827947060634
mpayroll	0.0329956547287985	0.0283507461419784	0.0120036934441367
active_quarter	0.0328580316136013	0.00136086211646584	0.00112855237508977
mrentabilidad_annual	0.0296728798354896	0.020713876070614	0.0304709141274238
mprestamos_personales	0.0282715821973746	0.0176539650518403	0.00605314455729968
ctarjeta_visa_trx	0.0242124764199253	0.0152598443687217	0.0176464553195855
mactivos_margen	0.0238113972344267	0.0235427139753772	0.0254437262747512
Visa_fechaalta	0.0203284572428504	0.0138374544666327	0.0268800656612291
cliente_edad	0.0197243450015208	0.0215284872654171	0.0266748743203037
Master_Fvencimiento	0.016351105753793	0.0201108451688859	0.0273930440135426
mcuenta_corriente	0.0153124606494871	0.0125507842614934	0.0185698163537499
Master_fechaalta	0.013940740144134	0.0219573144270286	0.0233918128654971
chomebanking_trx	0.0137666196229314	0.0126296792814635	0.0192879860469888
mcomisiones_otras	0.0136206045394882	0.0141171230590775	0.0212373037857802
Master_mfinanciacion_limite	0.0134513941145959	0.0104720251400079	0.0194931773879142
numero_de_cliente	0.0121490387090513	0.00919414036168008	0.0186724120242126
Visa_Fvencimiento	0.0119026768928667	0.0104198042451957	0.0193905817174515
Visa_mpagominimo	0.0115888833845705	0.00962544075254665	0.0166204986149585
mrentabilidad	0.0115602899420853	0.0155753896843356	0.017133476967272
Visa_mconsumospesos	0.0114934001284391	0.0128025719120956	0.0213398994562429
cliente_antiguedad	0.0111838734146136	0.0128719663546263	0.0177490509900482
Visa_mfinanciacion_limite	0.010262836858362	0.013261951897757	0.0165179029444957
Visa_mpagospesos	0.0101949530536325	0.0127013681655923	0.0217502821380938
ccomisiones_otras	0.0101366179922669	0.0159112522306368	0.017133476967272
mcomisiones	0.010122898829337	0.0131779068000008	0.0189801990356007
mcaja_ahorro_dolares	0.00993751941054441	0.0210492568835061	0.0199035600697651
Visa_msaldopesos	0.0098058246498152	0.0221894255027144	0.0252385349338258
cproductos	0.00966451908755539	0.00674672605780735	0.0078998666256284
Master_mlimitecompra	0.00918386396578814	0.0119687062798996	0.0168256899558839
mcomisiones_mantenimiento	0.00830605637427634	0.0168632865714548	0.00995178003488253
Visa_cconsumos	0.00818953507705128	0.00844838228011296	0.0131322458192264
mautoservicio	0.00790880448494169	0.0123545648079481	0.014671180876167
mtransferencias_recibidas	0.00742188643963435	0.00774620368993687	0.0125166717964502
mtarjeta_visa_debitos_automaticos	0.00739498244063716	0.00903418997088453	0.011901097773674
mtransferencias_emitidas	0.00676484002615319	0.0109091361297266	0.0117985021032112
ctransferencias_recibidas	0.00644968849808541	0.0142050716873446	0.00974658869395711
thomebanking	0.00612238613680689	0.00299446976999196	0.00430901815943367
Visa_mlimitecompra	0.00586319708371834	0.0116632475679341	0.0105673540576588
mcuenta_debitos_automaticos	0.00525865336352514	0.00766876380284167	0.00913101467118088
cprestamos_personales	0.00523239611812595	0.00471072201796119	0.00235970042064225
ctarjeta_debito_trx	0.00521365982624168	0.00930743710664915	0.014671180876167
ccomisiones_mantenimiento	0.00520622644390945	0.0166157600266775	0.00533497486406074
mextraccion_autoservicio	0.00509067615606277	0.0115960979037634	0.0124140761259875
catm_trx	0.00501965618211796	0.00517919037618622	0.00328306145480661
mpagomiscuentas	0.00482171473646138	0.00990841195032194	0.00995178003488253
Visa_mconsumototal	0.0045154661414939	0.00555554832679535	0.00831024930747923
ctarjeta_visa_debitos_automaticos	0.00442840507892604	0.00508750707241757	0.00779727095516569
ctransferencias_emitidas	0.00420574353356273	0.0137422003760481	0.00831024930747923
Master_status	0.00413934288482363	0.0115898055715021	0.00215450907971684
Master_msaldopesos	0.00409663226599452	0.00638103080440808	0.0063609315686878
Master_mpagospesos	0.00408331149637563	0.0127551534524031	0.00707910126192675
Master_mpagominimo	0.00401960952944018	0.00492826686592617	0.00420642248897097
ccallcenter_trx	0.00381075744538595	0.00635716265220007	0.00205191340925413
Visa_mpagado	0.00368971639329338	0.0106686965290194	0.00677131425053863
ccuenta_debitos_automaticos	0.00332415906834891	0.00941662670183129	0.00564276187544886
ccaja_ahorro	0.00318319963463328	0.00878906712682901	0.00338565712526931
cpagomiscuentas	0.00315187442984837	0.00594482368562193	0.00615574022776239
mdescubierto_preacordado	0.00306790886174499	0.00647957756767557	0.00215450907971684
Master_msaldototal	0.00305850629862919	0.00602453814901993	0.00584795321637427
tcallcenter	0.00250282592566234	0.0027746702110194	0.0015389350569406
ctarjeta_debito	0.00237744267242623	0.00417040585324567	0.00389863547758285
Master_mconsumospesos	0.00225013938209474	0.00532044255785502	0.0048219965117472
Visa_mconsumosdolares	0.0021118609252695	0.00369043548908769	0.00451420950035909
ccajas_consultas	0.00208295121894696	0.0104708580539136	0.00194931773879142
mplazo_fijo_dolares	0.00198270435124623	0.0138997321671505	0.00246229609110496
cmobile_app_trx	0.00197114818944392	0.00134260591015775	0.00297527444341849
Master_fultimo_cierre	0.00186229623153042	0.00229153133227367	0.00369344413665743
cextraccion_autoservicio	0.00183320570163735	0.00392562568553271	0.00451420950035909
Visa_fultimo_cierre	0.00158392926156686	0.0020526014940033	0.00307787011388119
Visa_status	0.00143921234937663	0.00589884545983296	0.00112855237508977
Visa_msaldodolares	0.00143850074747266	0.00336433673538764	0.00277008310249308
ctarjeta_master	0.00137685119959751	0.000523003559930432	0.000923361034164358
Visa_mpagosdolares	0.00124552454668462	0.00564952110583821	0.00338565712526931
Master_mconsumototal	0.00110953431113602	0.00188547476530917	0.00235970042064225
matm	0.00110419964463102	0.00176237946347235	0.00410382681850826
Visa_Finiciomora	0.00104782747028754	0.00723472200123461	0.00133374371601518
ccaja_seguridad	0.00103856935500382	0.00553010584994108	0.00112855237508977
Master_cconsumos	0.000980644091552267	0.00221131030384754	0.00287267877295578
cseguro_accidentes_personales	0.000917498223916823	0.00891996948968768	0.00194931773879142
cinversion1	0.000834119599113617	0.00672416404876012	0.000923361034164358
mtarjeta_master_consumo	0.000829695393004338	0.00307030056817426	0.00194931773879142
ccajas_trx	0.000783253286601941	0.00361926806895852	0.000923361034164358
ctarjeta_master_trx	0.000727541019605237	0.00108778383571059	0.000923361034164358
mtarjeta_visa_descuentos	0.00061246190450198	0.00671455421219697	0.00235970042064225
tpaquete7	0.000594105279029897	0.00474453771675111	0.000820765363701652
tpaquete9	0.000592150918642481	0.00360131480840256	0.000923361034164358
tmobile_app	0.000544018680305938	0.00624267398951774	0.000923361034164358
Master_mpagado	0.000518346821911458	0.00698917701965565	0.00112855237508977
mcheques_emitidos	0.000438417270880147	0.00157664888580376	0.000205191340925413
cplazo_fijo	0.000436367852578518	0.00204102002688947	0.000615574022776239
catm_trx_other	0.000414620685427308	0.000238572262956396	0.000307787011388119
Visa_delinquency	0.00034198865700673	0.00149752541493859	0.000512978352313532
Master_mconsumosdolares	0.000330491313457265	0.000305567971089162	0.000923361034164358
internet	0.000269529816987904	0.00281021915681735	0.000512978352313532
ctarjeta_master_debitos_automaticos	0.000256364154612082	0.000740856319971343	0.000410382681850826
ccajas_extracciones	0.000255803534671558	0.00257456212593463	0.000615574022776239
Master_msaldodolares	0.000244177852571598	0.000215578183738108	0.000410382681850826
matm_other	0.000217360697202491	0.000491616393481279	0.000820765363701652
tpaquete1	0.000207315340695428	0.00451867924273614	0.000615574022776239
mttarjeta_master_debitos_automaticos	0.000162710999442219	0.00044192335748599	0.000410382681850826
ccheques_emitidos	0.000151648881876172	0.000791572418670513	0.000102595670462706
Master_madelantopesos	0.000151080430365279	9.44048492139169e-05	0.000410382681850826
minversion2	0.000147904501610718	0.00234810272673923	0.000307787011388119
Master_mpagosdolares	0.000146393964969089	0.000281769347414424	0.000718169693238945
Visa_cadelantosefectivo	0.000134171924223864	0.000101615951379134	0.000307787011388119
ccajeros_propios_descuentos	0.000128138899284278	0.0021385685590721	0.000307787011388119
mcaja_ahorro_adicional	0.000105376654377098	0.00114694765120248	0.000205191340925413
Visa_madelantodolares	7.82081386212088e-05	7.29453640514499e-05	0.000205191340925413
ctarjeta_visa_descuentos	6.05130048436112e-05	0.000940711122542043	0.000512978352313532
ccheques_depositados	5.94981236878439e-05	0.00158314483734103	0.000205191340925413
cseguro_vida	5.73237268717542e-05	0.000368640283415783	0.000307787011388119
cseguro_auto	4.48494872216121e-05	0.000730233353351922	0.000102595670462706
cseguro_vivienda	3.71337177557139e-05	9.11966040357281e-05	0.000102595670462706
cforex	2.54842908446408e-05	0.0007350407547954	0.000410382681850826
mcheques_depositados	2.26088165311794e-05	0.000791572418670513	0.000102595670462706
ccajas_depositos	1.93917355613975e-05	0.000688968168854135	0.000102595670462706
mforex_sell	2.73687918087265e-06	0.000386787230600151	0.000615574022776239
Visa_madelantopesos	4.56436805409649e-08	2.26911334661679e-05	0.000102595670462706
ctarjeta_visa	2.63872148936364e-10	0.000394043029679615	0.000205191340925413
Master_madelantodolares	5.1426736020501e-11	4.14390058309707e-05	0.000205191340925413
cforex_sell	2.97364302370457e-12	0.000395796141982867	0.000718169693238945
Master_cadelantosefectivo	2.68075403948124e-13	5.26330996879947e-05	0.000102595670462706
